HGDP00511 HGDP00512 HGDP00513 HGDP00514 HGDP00515 HGDP00516 HGDP00517 HGDP00518 HGDP00519 HGDP00522 HGDP00523 HGDP00524 HGDP00525 HGDP00526 HGDP00527 HGDP00528 HGDP00529 HGDP00531 HGDP00533 HGDP00534 HGDP00535 HGDP00536 HGDP00537 HGDP00538 HGDP00539 HGDP00774 HGDP00775 HGDP00776 HGDP00777 HGDP00779 HGDP00780 HGDP00781 HGDP00782 HGDP00783 HGDP00784 HGDP00785 HGDP00786 HGDP00811 HGDP00812 HGDP00813 HGDP00814 HGDP00815 HGDP00817 HGDP00818 HGDP00819 HGDP00820 HGDP00821 HGDP00822 HGDP00920 HGDP00924 HGDP00925 HGDP00926 HGDP00928 HGDP00929 HGDP00930 HGDP00931 HGDP00932 HGDP00933 HGDP00934 HGDP00935 HGDP00936 HGDP00937 HGDP00938 HGDP00939 HGDP00940 HGDP00941 HGDP00942 HGDP00943 HGDP00944 HGDP00971 HGDP00972 HGDP00973 HGDP00974 HGDP00975 HGDP00976 HGDP00977 HGDP01021 HGDP01023 HGDP01024 NA18501 NA18504 NA18505 NA18507 NA18508 NA18516 NA18517 NA18522 NA18852 NA18853 NA18855 NA18856 NA18858 NA18859 NA18861 NA18862 NA18870 NA18871 NA19093 NA19098 NA19099 NA19101 NA19102 NA19116 NA19119 NA19127 NA19128 NA19130 NA19131 NA19137 NA19138 NA19141 NA19143 NA19144 NA19159 NA19160 NA19171 NA19193 NA19201 NA19203 NA19204 NA19206 NA19207 NA19209 NA19210 NA19222 NA19223 NA19238 NA19239 SAMPLE
HGDP00535 0.253146321216318 0.249547758354251 0.250878270022055 0.250665055296168 0.261666256953795 0.252907167273176 0.255644166528569 0.242568019135839 0.252129503378647 0.249011498985312 0.258129715542836 0.253757018141373 0.239053798828287 0.258013969595576 0.25046172112863 0.248441143660727 0.253191391383686 0.25160736676299 0.259043716674841 0.255374835021688 1.15758906941956 0.244505352623602 0.25402435772528 0.255491318708887 0.253545024281642 0.0593781829851942 0.0549589212098105 0.0500452635201959 0.059754532394481 0.0635773004755194 0.0581788005869875 0.0614393800231103 0.0628215663207072 0.0655713076914788 0.0624126894997126 0.0596553435670556 0.0510540578981901 0.0499280150733088 0.0650500458772021 0.0606326690550509 0.0577643084301029 0.062145532798734 0.0572366249806665 0.0616786603135966 0.0562952989850593 0.0606802238458332 0.056527403802088 0.0561731773942071 -0.126110107639514 -0.122824235575477 -0.126911364531715 -0.12999695874505 -0.12947613018873 -0.132580369907591 -0.129626832081459 -0.124721956045165 -0.133008087587501 -0.131136060638429 -0.128369496192477 -0.130681653655799 -0.127518415414965 -0.130111798009198 -0.128733314168041 -0.133241653722236 -0.130875320160483 -0.125015180427478 -0.128500771072533 -0.128789962088166 -0.127190753296592 0.0611229559512567 0.0635140371736635 0.0578820195596921 0.0621171742767091 0.0595536869312804 0.0551317010415315 0.0521259581609705 0.0606541299525878 0.062238721463357 0.0686490871556313 -0.129121406619477 -0.12861853557086 -0.134424662025132 -0.133783464449228 -0.131771106037257 -0.13134400379152 -0.130778104026648 -0.133580944424864 -0.126160321873263 -0.136194078526928 -0.126961486689774 -0.126346281082652 -0.131968236542873 -0.131019416766593 -0.129100631515376 -0.129588122847002 -0.12954439146606 -0.130551187859257 -0.127685565454179 -0.136104636698733 -0.132896862954086 -0.133845815157882 -0.133622752549068 -0.131363821554694 -0.129288924243872 -0.132070718616345 -0.128014122130279 -0.129452928984453 -0.131195338378249 -0.131371550004936 -0.126904101346767 -0.129798654256557 -0.13247822993522 -0.131704197797438 -0.129139636831504 -0.130577355866619 -0.127685213960559 -0.127228738978034 -0.130550300778161 -0.132586192703052 -0.132048926061168 -0.129924495719443 -0.134418390281135 -0.132268627810088 -0.131488852247275 -0.130489947742233 -0.131052858196217 -0.130142843809657 -0.130557902213489 -0.0199218211317246
HGDP00536 0.248009975000107 0.238954771886057 0.239150845373342 0.24059403779333 0.240815295766683 0.244935678697768 0.241502435777776 0.242166965260483 0.241715729084925 0.245531004615936 0.245159344338525 0.243661371319531 0.231842526000905 0.244005942840387 0.24066485463533 0.243579510502172 0.24285504407301 0.244741890313304 0.239904096974192 0.256339822840126 0.244505352623602 1.28713643213059 0.247961974902109 0.244222414634226 0.240868062480656 0.0561047531694353 0.0599419490893963 0.054684221776931 0.062471395650426 0.0535010916593966 0.0519569343241106 0.0514401571395473 0.0547819881321459 0.0588177955143973 0.0550924639856769 0.0578797308451623 0.0502479501187125 0.0551385822334742 0.0486905764513094 0.051972619552105 0.0576013368010722 0.0580509042633369 0.0521710459699722 0.0490377652368859 0.0539380433308908 0.0610062781324585 0.0596615700344619 0.0531524562023874 -0.124013844671581 -0.119754345740277 -0.116449460244138 -0.125365436712134 -0.118990218324799 -0.121385557094478 -0.119478081337059 -0.11478016393866 -0.12800623533548 -0.122576556114948 -0.119975703866745 -0.126048312314892 -0.123922350885152 -0.122967718240254 -0.123041580767173 -0.118021999675379 -0.126339813301437 -0.124093186971517 -0.122181129461889 -0.122735710145197 -0.122568304069559 0.0621260623684551 0.056285245693527 0.0503416512358603 0.0518926004860796 0.054864428633419 0.0544898383187018 0.0482329363365776 0.0545055028225588 0.0535246431088874 0.0614888326427881 -0.127016399865673 -0.124704760365722 -0.130067383706106 -0.125567005206054 -0.123523690009019 -0.118375811672124 -0.118644514322432 -0.122732049014287 -0.115550581780495 -0.127715948174054 -0.116049480994744 -0.118938232115919 -0.119384428048609 -0.120481931898628 -0.12206410849009 -0.123843966964835 -0.129466373630653 -0.129631534964152 -0.119894253984207 -0.119382984455087 -0.127456791118687 -0.117532198390641 -0.128018577582703 -0.125415463790068 -0.127111023745685 -0.122949158138528 -0.1223979955222 -0.126582151894742 -0.122234773210935 -0.121806993808739 -0.121097165674331 -0.121559914287807 -0.125411920724121 -0.129092591559766 -0.126209734456447 -0.122431444603024 -0.119695300327256 -0.121303772241475 -0.120047027982039 -0.120332133302337 -0.124663057640975 -0.120787751589353 -0.129132665831323 -0.120511489057878 -0.121034948932523 -0.119497695974101 -0.123258746009925 -0.122056779623742 -0.127923469405065 0.0638516467249485
HGDP00537 0.246334325285245 0.244493175781445 0.240021500350724 0.250578655957837 0.244124201834245 0.246922868333661 0.243710452803741 0.246157300731573 0.247610323502514 0.245160631748472 0.251842839955817 0.249851581216551 0.242920180826102 0.23828881129083 0.244250068667707 0.242744209631291 0.241180421075087 0.249278089179773 0.247806837795954 0.240084855231585 0.25402435772528 0.247961974902109 1.15686491324439 0.240587930680842 0.253892425879321 0.0476438872772941 0.0529640807755375 0.0572696533695596 0.0612059351281366 0.0587289045645289 0.0557449776435466 0.0481771678088616 0.0550993712952536 0.0534707245043663 0.0497178605869858 0.0556708238676599 0.0585103153077438 0.0480740352879243 0.0586711488746536 0.0462747534737387 0.0578505579728883 0.0550343232620988 0.0553637791866807 0.059824433462795 0.041602742217353 0.0569581666156315 0.051185540706939 0.0554737559115087 -0.12937106942602 -0.122661983256895 -0.125596688516958 -0.121878558559128 -0.121499031406302 -0.125415958239985 -0.121284648368742 -0.124799401556425 -0.128987768445458 -0.127500999318692 -0.118471779519803 -0.127434962650693 -0.125372006664358 -0.12600922831455 -0.122213076260196 -0.123488628736523 -0.129462096971324 -0.126290597386014 -0.128135411880699 -0.123884641661715 -0.120142993150898 0.0568468648426628 0.0538042331657836 0.0581843686446449 0.0531134945178499 0.0527298656775249 0.0532241726507029 0.0525553570515943 0.0520544101987095 0.0516080269535863 0.0598928084094326 -0.125212676672683 -0.1273672105494 -0.130959726138164 -0.132075849021411 -0.123181487266123 -0.125523192073969 -0.119454233580702 -0.131345224484273 -0.122223576226457 -0.126133971562319 -0.122842363120078 -0.1232873974987 -0.124789256294797 -0.128452480603979 -0.123961301127208 -0.126243120656669 -0.127549349340604 -0.122907675845975 -0.130209911477014 -0.119830215808091 -0.130628546164679 -0.119778547072402 -0.122800543623076 -0.132694205539749 -0.127364380915509 -0.129600668544744 -0.119711701416947 -0.123976417902963 -0.12792069707934 -0.117477903709103 -0.128101388297223 -0.127473621668276 -0.128955997050557 -0.125171942361886 -0.130383487868736 -0.123986552188737 -0.12907817591739 -0.124275882061968 -0.123241408642334 -0.124271700518008 -0.123695092861065 -0.12606029948177 -0.131684894516847 -0.129765483031644 -0.123082169352556 -0.124782061744167 -0.13328387427691 -0.117825014211984 -0.12786377955232 -0.0115722601450951
HGDP00538 0.244692605548586 0.245273350332054 0.243324547708239 0.24838866554485 0.24650320087998 0.245863778522656 0.248073760610524 0.24193485801851 0.245122364209126 0.249840055448224 0.236854122837699 0.249946476240604 0.252135849647536 0.243658143659201 0.238608222773965 0.244175748194101 0.247465270868129 0.249792278547759 0.247319416688596 0.242608467838195 0.255491318708887 0.244222414634226 0.240587930680842 1.15409158855745 0.246760975806574 0.0537383873293658 0.0573636012545517 0.0533711995207021 0.0615583777988095 0.0581230199708449 0.0555242182113389 0.0544604208901479 0.0569463189720395 0.0564713839358718 0.0523745803004707 0.0610364828764752 0.0513219581014718 0.0518449998563172 0.0576450376409498 0.0490544685157851 0.0647192515760789 0.0565317647169024 0.0571183095038376 0.0511641945215102 0.0525512867960736 0.0608857004994743 0.0566441584477809 0.054716093722357 -0.127070433870459 -0.125915561575077 -0.122703722826505 -0.123557363378075 -0.123397074356541 -0.129656742990454 -0.121640666540531 -0.118738464963443 -0.131528623626494 -0.128303281415881 -0.126300240847306 -0.131546970361613 -0.129200542099975 -0.121816021681437 -0.126297795866721 -0.11842567158493 -0.129156251301089 -0.130947465798414 -0.132542381175843 -0.126158557308415 -0.125420197081662 0.0595678616592644 0.0570100279347554 0.0565291514767887 0.0604294400616995 0.0571109709496251 0.054299131405021 0.055333073313584 0.0590598182766896 0.056902996716506 0.0580096126714858 -0.126499042550209 -0.123733056770177 -0.135322195162317 -0.128683900254846 -0.133971642189262 -0.127839565371133 -0.124530393893435 -0.124735958536893 -0.119279433861639 -0.127634679061547 -0.123377398792706 -0.124896635590044 -0.131518551435256 -0.131634921945411 -0.1282494453876 -0.124700324618231 -0.133172374707833 -0.130341573787276 -0.126284830537974 -0.130720112698746 -0.131131738680985 -0.125757820113598 -0.128179520645643 -0.127650625283678 -0.129058332657455 -0.128525565849282 -0.124088995083969 -0.1310466721797 -0.130226890645436 -0.124755177704616 -0.12191204875121 -0.128118700618964 -0.123888327555014 -0.128867212113263 -0.126728851884482 -0.126581881006103 -0.126652133793249 -0.126523491261743 -0.12969040100964 -0.130287101178508 -0.131042469791128 -0.126780232548025 -0.131366669525633 -0.12387071954407 -0.128902599168753 -0.12791704849685 -0.135086242763788 -0.128746773360883 -0.130297480758868 -0.0128234911900043
HGDP00539 0.251698696806744 0.253158379193677 0.245497619001492 0.241829141326323 0.243870783833019 0.241914098734656 0.24528663761961 0.251726398032432 0.248144297835661 0.248841447557736 0.24706518252791 0.251614594464327 0.245178383150717 0.245389203574021 0.247058532271388 0.238704720214481 0.256596782639022 0.25610957808237 0.251865508350212 0.249773377432319 0.253545024281642 0.240868062480656 0.253892425879321 0.246760975806574 1.21045508502185 0.0535328509313471 0.0489544357280451 0.0497342527884822 0.0596558771774831 0.0526217612243593 0.059594888051819 0.0458210807911134 0.0552909918779653 0.0607095266447813 0.0478438060200234 0.0499468514161972 0.0463297103698573 0.0558380396980753 0.0513674378511574 0.0495061945132187 0.0568939990225949 0.0519780401675793 0.0589930770882377 0.05586847555733 0.0501926931925491 0.0559058183370622 0.0600712332076885 0.0474861255354414 -0.125571942400248 -0.118555849865327 -0.123159343213478 -0.128848554360196 -0.124946897685597 -0.124166484577151 -0.118669495371415 -0.119379676274937 -0.130869714788389 -0.128652599054039 -0.123484539077655 -0.123790638800346 -0.122376389244658 -0.122016730002237 -0.121027231917385 -0.125598587824372 -0.128533077597989 -0.127870344707591 -0.128294403033031 -0.122152375716733 -0.120411514012339 0.05700442352496 0.0590644299577715 0.0540740243899615 0.0573080072103573 0.0553240479300683 0.0539640960868382 0.0566131686891479 0.0517982856012033 0.0544577013572838 0.0602771305004794 -0.126086402224397 -0.127325772635545 -0.127109680842579 -0.122556124089361 -0.125255513276175 -0.125685754361888 -0.124629998575821 -0.120465038883838 -0.123045643637849 -0.12915567969397 -0.12317645013297 -0.128639768619179 -0.124986845241127 -0.125655965741545 -0.126416933760465 -0.123293310645374 -0.12954988317489 -0.127450929781449 -0.12497942539245 -0.123791675919359 -0.128603933935203 -0.120270302457982 -0.125414959952545 -0.128034805946857 -0.125790488682984 -0.122473381896606 -0.121112908863751 -0.12171112556068 -0.123207676658254 -0.125748538806785 -0.125593517189151 -0.122811591576394 -0.124688186822235 -0.121871454457736 -0.125090281726415 -0.124239850672954 -0.126604872296722 -0.119368942808469 -0.125690018788909 -0.12798053362817 -0.123387518011554 -0.122699837807336 -0.126917483764803 -0.127616977202742 -0.127620663402168 -0.128342839119265 -0.129167690388063 -0.123747544645011 -0.123766544739905 0.031675419515811
HGDP00774 0.051842117336004 0.0538744645931003 0.0528670358605417 0.0563537257807362 0.0579181570039533 0.0533893952286695 0.0553455250104273 0.0558077085766507 0.0552640633805174 0.0637640936483278 0.0544774777479439 0.05713458022585 0.0551466001320817 0.0629345474572949 0.0545736824049761 0.0580152272311544 0.052185172665128 0.0520269037861437 0.0667848027059863 0.0578597846028156 0.0593781829851942 0.0561047531694353 0.0476438872772941 0.0537383873293658 0.0535328509313471 1.14716976676372 0.282068348853361 0.298798924192116 0.273666854948906 0.284860814631844 0.279752600240988 0.290773749636286 0.284223324015217 0.288034872259804 0.287426258193271 0.294282721742115 0.286374501459194 0.290484018396053 0.291364771848402 0.285624590522466 0.280481685897311 0.28549086734226 0.288760038425517 0.292856651910833 0.284319059141083 0.293709201352681 0.286225661884046 0.291362930962071 -0.168755920364337 -0.168208451524604 -0.169408899017716 -0.173560032592943 -0.168275738118427 -0.167826941895115 -0.168089281870285 -0.163873562551215 -0.167125451645667 -0.162650494719043 -0.168171192010863 -0.165440321427907 -0.165762287746731 -0.165890422745066 -0.167520798169973 -0.170225850822655 -0.168264209966272 -0.16875878880235 -0.166532527041369 -0.166080548927127 -0.165543929857591 0.283073065683768 0.288346558230588 0.285594832136114 0.287809340103237 0.286000481413974 0.283078837665978 0.28124359267713 0.293304977538148 0.276744627226002 0.284993547848269 -0.170237831793755 -0.171555626307051 -0.17054494152984 -0.165515641795937 -0.172426488021235 -0.169536016863081 -0.162561478181817 -0.169685275559735 -0.164917873044159 -0.17026635177185 -0.162931814564879 -0.168292702773711 -0.171004298049422 -0.16907214617975 -0.161806885394148 -0.164322516109515 -0.175776050892883 -0.170481158758983 -0.160148368903344 -0.168726170372507 -0.168771320779928 -0.167733192559384 -0.165895362052937 -0.168004238242474 -0.174568820014342 -0.167409963050282 -0.165539572904793 -0.165639988851516 -0.171833206069483 -0.168075309371962 -0.16812052776649 -0.166450013712042 -0.175603077131997 -0.167345334446569 -0.166737158450201 -0.170545557094209 -0.168079213073782 -0.162484028651977 -0.171823629491912 -0.167296963451839 -0.170657347433985 -0.167970644421708 -0.165347350991682 -0.168879600845278 -0.168953710261801 -0.169251771106885 -0.160141758339658 -0.167895258144059 -0.170447716106991 -0.000491879756667498
HGDP00775 0.0497238089795916 0.0525562045529237 0.0547749760181541 0.055634766182297 0.0641576913234276 0.0568816353771584 0.0519953962286695 0.0551225331859675 0.0636095993413808 0.0632208398276912 0.0564922224625693 0.0564175070318862 0.0581696771830323 0.0618663783957387 0.0575304670416544 0.0494113031637516 0.0563026035978972 0.0534091619492376 0.0701543331600804 0.057013412556331 0.0549589212098105 0.0599419490893963 0.0529640807755375 0.0573636012545517 0.0489544357280451 0.282068348853361 1.12855111551875 0.282255769971711 0.288311614594037 0.286922409146082 0.273905122371262 0.275068985456669 0.285011070692139 0.284393114661696 0.275444362882279 0.278617526905583 0.286855836839062 0.286303308865435 0.267621910234869 0.281967577381551 0.283190329849257 0.28478231861856 0.279225799895721 0.287899161238214 0.287126887403324 0.275904127842084 0.280512548505178 0.288066890350725 -0.165455428975583 -0.16673048311018 -0.160610808928586 -0.169510713727113 -0.168972395679988 -0.164233859280062 -0.16468604890138 -0.163090413981534 -0.164760242462856 -0.163949153285889 -0.168031884143431 -0.170109590757555 -0.16594319406753 -0.166110331951142 -0.168103964865201 -0.166473388175667 -0.163054581411626 -0.163515065740784 -0.168760678103531 -0.166795325783135 -0.166313422982548 0.278000119886047 0.289575351550396 0.288823456330119 0.279572560317854 0.284096666392052 0.291372614815278 0.277636058252351 0.286546405562839 0.281206868226512 0.290153247987615 -0.169040421071513 -0.168097277250356 -0.174653590543083 -0.167367931910102 -0.165949886544487 -0.172938977905606 -0.164414194604391 -0.168412519169176 -0.164437734203917 -0.172316970937829 -0.164351022039795 -0.163473924172288 -0.16025261951641 -0.164353487611711 -0.163938860127568 -0.163233457228493 -0.170561606051922 -0.163886964845082 -0.157789611977674 -0.166027587182109 -0.16917968575975 -0.165540480690141 -0.164348116929521 -0.166438487596801 -0.166536407173695 -0.160499927954307 -0.164128023227113 -0.162352477750701 -0.165927992320637 -0.170929935321581 -0.173654618144449 -0.166160309770955 -0.170756869487357 -0.162840114472955 -0.162383222695589 -0.166667705584487 -0.166548430937414 -0.160724779727287 -0.172479887434859 -0.161002867610715 -0.164271444856473 -0.166638278611752 -0.163489562155835 -0.167697727009429 -0.171525883328971 -0.168422721600704 -0.162147720535486 -0.160499591087467 -0.170449371042597 -0.000503116042694908
HGDP00776 0.0511658714973184 0.0565536777132615 0.0518277028159235 0.0577724594082742 0.0589120121142321 0.0578247107543151 0.051765893597014 0.0578731987723892 0.050111734192267 0.0557126286659873 0.0666146250853086 0.0505728873966095 0.0545954528794409 0.0605697430770244 0.062161716233405 0.0556150425570568 0.0534086573766002 0.0556134527044161 0.0653320396073244 0.0605530139487734 0.0500452635201959 0.054684221776931 0.0572696533695596 0.0533711995207021 0.0497342527884822 0.298798924192116 0.282255769971711 1.1274301483674 0.267395023028737 0.282059754319415 0.281867169069431 0.286493526868816 0.280387497329122 0.276847223921297 0.276005011278109 0.290309709175701 0.28674045125263 0.286111120360384 0.291998261986203 0.290384883504059 0.284615378154411 0.278863724436284 0.292823267280169 0.289117057307891 0.296747264752598 0.289203030959019 0.294101160900704 0.283568455566511 -0.163595726854301 -0.164936282419013 -0.169504980660589 -0.169492292164327 -0.16743222043575 -0.166395445400771 -0.161201790597439 -0.160944857324563 -0.164503411204506 -0.161238114765565 -0.162619676803184 -0.168930103691244 -0.16347754190088 -0.169460395406251 -0.164467423940631 -0.16622957167536 -0.164167314971141 -0.172357046088625 -0.166469487122266 -0.165000976644262 -0.167252034189894 0.28218364185817 0.285333148864769 0.290286474222811 0.280525307909263 0.285881131674195 0.283511658751229 0.284535363464184 0.29840843662969 0.273029514978512 0.279710279818962 -0.167883546561643 -0.167369550503663 -0.173195897953837 -0.166121793516115 -0.165301777608217 -0.169024570034664 -0.168554386285088 -0.167896031417444 -0.164362128439714 -0.17413874775369 -0.16620021364055 -0.166520870775439 -0.168134510823172 -0.16769517910691 -0.16515186619897 -0.166705109777386 -0.173801146588035 -0.16835454863808 -0.163718423173388 -0.164350614436185 -0.171364880623452 -0.1666922270522 -0.168119194501508 -0.169646142463018 -0.166809547019324 -0.16998278737436 -0.167570868198686 -0.166079599583848 -0.171162141963507 -0.170157835791895 -0.176726409348796 -0.171237973935911 -0.169019716769027 -0.168112879152961 -0.158674390254984 -0.170843202662913 -0.166446059794634 -0.163958599382113 -0.172594468003174 -0.163646668226339 -0.170902567059011 -0.170105171945177 -0.163787843758127 -0.161635396809618 -0.168363726403228 -0.167090636848912 -0.165479052975655 -0.163657304883663 -0.170158067035011 -0.00911858503545276
HGDP00777 0.0621776751328992 0.0674848833136122 0.0666282027118331 0.068671664724011 0.0595455575498847 0.0644296916218349 0.0645804441498594 0.0634231342389911 0.0649677579798977 0.0588047328241586 0.0684972844881362 0.0616200068934752 0.0614741925279719 0.0599412694782743 0.0667397219849514 0.0589825833810147 0.06265866831274 0.0531305124629402 0.0708629001891735 0.0629552183004993 0.059754532394481 0.062471395650426 0.0612059351281366 0.0615583777988095 0.0596558771774831 0.273666854948906 0.288311614594037 0.267395023028737 1.12496723878799 0.274939671563579 0.270406338338741 0.273662644959835 0.28089829811946 0.277162032853975 0.271316476051544 0.275433911319907 0.270247554616284 0.287455562888268 0.26690025666653 0.28090758175946 0.283203099732679 0.280023702869318 0.270341527634918 0.282803408188018 0.280843763942834 0.27489749411644 0.27630450341334 0.281312318095725 -0.161176820407355 -0.162736788318607 -0.162171847523512 -0.169002319761306 -0.16268486726642 -0.167261885288133 -0.164699886198995 -0.163861855302761 -0.16178929730485 -0.163257650950943 -0.161090289105796 -0.166513814654272 -0.168872204430552 -0.162812177978933 -0.165524173716083 -0.1645762020633 -0.165119324148738 -0.170558782763659 -0.169209250855012 -0.164509655878361 -0.169403560460788 0.282344060133426 0.275599911455085 0.283152270091232 0.273081665259238 0.274119828288515 0.280192707430313 0.276933215786334 0.284379163325649 0.275189445958219 0.285923065669055 -0.167708432283139 -0.159292627255128 -0.17250111246712 -0.166705026381662 -0.166770108282621 -0.171573309587375 -0.162916218723678 -0.168757874921674 -0.168552965675974 -0.168944167962781 -0.163428064214662 -0.167381982727683 -0.164492630537657 -0.168453694097588 -0.16637085317242 -0.16690744665225 -0.168129038003843 -0.167799092848597 -0.157771547689688 -0.166158257787551 -0.167313627924967 -0.167429469522523 -0.163126935571316 -0.171408125169973 -0.165700310263028 -0.161040767301089 -0.160259949271254 -0.165102485670256 -0.169088126857162 -0.167955240453363 -0.170323496701035 -0.166095913788748 -0.166200677364012 -0.16793329796425 -0.164318885867763 -0.17239679944125 -0.165212835641357 -0.167881498215538 -0.171465128779279 -0.16339374321694 -0.169075675395103 -0.170242960380857 -0.166804426311656 -0.171448665080912 -0.168347277202801 -0.164741219592757 -0.162035041641534 -0.162016208375657 -0.165101924125566 -0.0124721728176088
HGDP00779 0.0555385570878643 0.0605199082152236 0.0621191500102432 0.0547383468765508 0.058699375155372 0.0519502810523306 0.0587962752458443 0.0511182681700132 0.0565304493226497 0.0619959960714473 0.0621914541354187 0.0537965533744838 0.0630148332745492 0.0611355538945389 0.0582713310340486 0.057104104967217 0.0571496687976713 0.0531762404629034 0.0622331598310523 0.0593433720765738 0.0635773004755194 0.0535010916593966 0.0587289045645289 0.0581230199708449 0.0526217612243593 0.284860814631844 0.286922409146082 0.282059754319415 0.274939671563579 1.14542106599851 0.279020705191402 0.273669492454769 0.280399085980682 0.282899551459502 0.275832012159537 0.283909069256808 0.272628814088574 0.287465261920256 0.276743705566714 0.291501956885104 0.281207360810377 0.2877907655482 0.281310693380948 0.278697953269081 0.277862902931088 0.278723915920725 0.280570770889034 0.286348140533566 -0.164274193798906 -0.166403852860688 -0.161993680148306 -0.166918759753784 -0.164433432275719 -0.167943493973612 -0.164935607662375 -0.162005590215934 -0.160576094187409 -0.162757014546194 -0.161159136163689 -0.165660933558739 -0.167912177951918 -0.171939224270998 -0.163846922108868 -0.161275542242347 -0.165091819663338 -0.171086097739606 -0.160077857647992 -0.160372915558946 -0.161286971988512 0.275299627812995 0.284470614890318 0.282111320971302 0.277967685312483 0.278404897204453 0.285296286417633 0.279930557910029 0.285133141054339 0.275778073016925 0.28344299338324 -0.166684298813229 -0.168540525811467 -0.168875539195565 -0.16252090953682 -0.167062836230903 -0.169366873168074 -0.166952396364345 -0.163562423021532 -0.166541056339097 -0.169377506335317 -0.163872108697648 -0.167185812925575 -0.168328611671905 -0.162790986043173 -0.163221649561775 -0.159445972685187 -0.167025845871783 -0.167635868038213 -0.161300027486489 -0.164479742378247 -0.16859299234663 -0.17040590808039 -0.165797437194048 -0.172353159328581 -0.168618314011343 -0.165778741796025 -0.162083033674412 -0.164100437959778 -0.16537458145897 -0.168517873187365 -0.169163046106998 -0.164675691332261 -0.163256656143067 -0.163711866960567 -0.16348401145713 -0.167585691785209 -0.165330819645293 -0.163000679789351 -0.168617817035705 -0.167477432795936 -0.169029102170592 -0.166216173713259 -0.160938382797258 -0.16677195799732 -0.16619361410411 -0.16775556173521 -0.16564253407147 -0.162715784483905 -0.167672633666303 -0.00816985538342267
HGDP00780 0.0606233602634884 0.0644950378848834 0.0594929159094922 0.0606051568428745 0.0648261682794922 0.0584849941215819 0.055043297709552 0.0534055651249445 0.0568491374569638 0.0702600260162603 0.0653720233523615 0.0549541034109068 0.0508412471341874 0.0657383977681617 0.0563635258405366 0.0576850379750102 0.0599360408656337 0.0522109916799236 0.0616214903315633 0.0544377255504522 0.0581788005869875 0.0519569343241106 0.0557449776435466 0.0555242182113389 0.059594888051819 0.279752600240988 0.273905122371262 0.281867169069431 0.270406338338741 0.279020705191402 1.12256488552047 0.276562783660809 0.278364479662744 0.282642099353396 0.279646513427996 0.28928115106415 0.281463516931172 0.288451376408592 0.283913241715652 0.282989079283354 0.278896006783298 0.273170251667952 0.272950132559754 0.274140185000903 0.289626193208244 0.272425661656888 0.278156940964173 0.27974973140274 -0.164761983129968 -0.169414637408949 -0.164361103713073 -0.164436969600927 -0.16292433491642 -0.165881406988652 -0.158607479444059 -0.161906061856046 -0.163622600572864 -0.162455931141607 -0.168610243193 -0.165395707740202 -0.167970200761985 -0.166003121860943 -0.16737620972394 -0.159801279437853 -0.161561826172279 -0.169024160682081 -0.162817647181822 -0.162753277646211 -0.164092339176373 0.274618594910018 0.270563313861767 0.283010577222874 0.271112232378416 0.272887966022755 0.276926337683351 0.289628105476228 0.277494871807209 0.275610698622922 0.278633893843258 -0.166797485811201 -0.1665630878998 -0.168752942192836 -0.16281024923101 -0.166595820773465 -0.166489371224004 -0.166089414458805 -0.163727274034196 -0.165028681167664 -0.16815749821762 -0.163027370998531 -0.168625561435885 -0.169211328000963 -0.166892655291913 -0.164878064571191 -0.165041662828725 -0.169792091461717 -0.170307971302855 -0.157891403567469 -0.166046372582262 -0.169474041382471 -0.164548981841284 -0.165171587976121 -0.16708755997 -0.166330279879813 -0.16375328700801 -0.162961268251214 -0.161855551672359 -0.166542919819165 -0.166023089221241 -0.16175525631844 -0.164899179844047 -0.169017396289868 -0.161792030226688 -0.159204229528001 -0.168706608294986 -0.162000418924631 -0.162659709906277 -0.168918588552594 -0.163386069749504 -0.165301641372332 -0.165564402294872 -0.160989502733181 -0.165015343384194 -0.16560480040912 -0.16879915277751 -0.162439523343388 -0.162817212224731 -0.167193856827068 -0.00697601777877659
