HGDP00511 HGDP00512 HGDP00513 HGDP00514 HGDP00515 HGDP00516 HGDP00517 HGDP00518 HGDP00519 HGDP00522 HGDP00523 HGDP00524 HGDP00525 HGDP00526 HGDP00527 HGDP00528 HGDP00529 HGDP00531 HGDP00533 HGDP00534 HGDP00535 HGDP00536 HGDP00537 HGDP00538 HGDP00539 HGDP00774 HGDP00775 HGDP00776 HGDP00777 HGDP00779 HGDP00780 HGDP00781 HGDP00782 HGDP00783 HGDP00784 HGDP00785 HGDP00786 HGDP00811 HGDP00812 HGDP00813 HGDP00814 HGDP00815 HGDP00817 HGDP00818 HGDP00819 HGDP00820 HGDP00821 HGDP00822 HGDP00920 HGDP00924 HGDP00925 HGDP00926 HGDP00928 HGDP00929 HGDP00930 HGDP00931 HGDP00932 HGDP00933 HGDP00934 HGDP00935 HGDP00936 HGDP00937 HGDP00938 HGDP00939 HGDP00940 HGDP00941 HGDP00942 HGDP00943 HGDP00944 HGDP00971 HGDP00972 HGDP00973 HGDP00974 HGDP00975 HGDP00976 HGDP00977 HGDP01021 HGDP01023 HGDP01024 NA18501 NA18504 NA18505 NA18507 NA18508 NA18516 NA18517 NA18522 NA18852 NA18853 NA18855 NA18856 NA18858 NA18859 NA18861 NA18862 NA18870 NA18871 NA19093 NA19098 NA19099 NA19101 NA19102 NA19116 NA19119 NA19127 NA19128 NA19130 NA19131 NA19137 NA19138 NA19141 NA19143 NA19144 NA19159 NA19160 NA19171 NA19193 NA19201 NA19203 NA19204 NA19206 NA19207 NA19209 NA19210 NA19222 NA19223 NA19238 NA19239 SAMPLE
HGDP00783 0.055652781573854 0.063343788588239 0.0539621949172558 0.0680364718190699 0.0584432794272987 0.0645315526844582 0.0620785147626295 0.0544440921114543 0.0627648897025501 0.0603737661715298 0.0740601600774575 0.0558756350506639 0.058262330679089 0.0584338487621614 0.0576682594528655 0.0470521069675429 0.0501598268731845 0.0687192176017049 0.0761725107582293 0.0617745042609727 0.0659341021713764 0.0624094614356211 0.0501568839421993 0.0523177403411947 0.0620813092376281 0.301213269882745 0.299418707039146 0.293162384510177 0.287455197020424 0.290509617883126 0.293910119021068 0.281677434678819 0.301248992880365 1.16212849928017 0.295426697609694 0.302973450082939 0.297068682134235 0.299409895681169 0.276450706362234 0.292974852030594 0.296301654479611 0.294092886537995 0.293469129739322 0.301347811785308 0.296310550775636 0.289954231180527 0.294436899296419 0.291963535124535 -0.172777555312971 -0.170901324114897 -0.17215348117286 -0.173808057100137 -0.174025538888604 -0.176781991381164 -0.174346118574535 -0.177548452229394 -0.17389282045188 -0.16734462183542 -0.168011476110678 -0.172743980559304 -0.172931623130454 -0.172568875098897 -0.175408353164635 -0.174853399306888 -0.17201177630595 -0.169794086938158 -0.164694241692849 -0.172478843106637 -0.175734456172747 0.292205490157751 0.301378038557826 0.296425422604739 0.284513278948649 0.294359417142978 0.308541114266911 0.297721626619871 0.300606080598454 0.295505803120949 0.291934556678885 -0.174610474485027 -0.17036852868353 -0.181437105417187 -0.17285381129916 -0.176117116692078 -0.169461334109172 -0.177808676595684 -0.168482794526306 -0.166720898097483 -0.174491413737305 -0.171292990850147 -0.166281818206203 -0.175586312745644 -0.168410752743347 -0.165688200710185 -0.165819810379639 -0.17979800361741 -0.185151373271855 -0.169730768918494 -0.171790281475472 -0.182944990147176 -0.174210485308915 -0.17540345977169 -0.171623899437473 -0.179047373569595 -0.175228481576644 -0.171731787911005 -0.173887839524976 -0.176106449517256 -0.171731492360504 -0.175569032831819 -0.167795374940641 -0.179907494694636 -0.170127569137819 -0.169195557703444 -0.172046014089516 -0.176628591291233 -0.170676487416618 -0.178342321907428 -0.174742085054902 -0.179963613584869 -0.176431720837121 -0.17225843011229 -0.177186318662885 -0.168030015577284 -0.17712205520181 -0.178876675991084 -0.167476987919097 -0.174501870127062 0.0757628754268971
HGDP00784 0.0533367434368503 0.0559597151367131 0.0575789913484954 0.0597599373438297 0.0477586379867654 0.0588992104327901 0.0634640086253586 0.0428980587531502 0.0561094437299438 0.0512595825156687 0.0660712146994822 0.0535561009767508 0.0522577797674791 0.056879224101253 0.0562872282276487 0.0503351587730618 0.0560521058647749 0.0571005861639656 0.0622767726443855 0.0613586602052815 0.064497710260838 0.0573157710693754 0.0450289692847115 0.0519179680917021 0.0476845062540164 0.290063324059828 0.278681913252255 0.28384077032088 0.275919167479793 0.284021399514604 0.287248994826698 0.276180551394783 0.280163240364376 0.295426697609694 1.15319162118522 0.284349655060709 0.291126061048816 0.29678861586982 0.272811174126455 0.287857684119814 0.292578139443054 0.285946203905873 0.289331362476103 0.295986214508617 0.290059004169784 0.278227025544451 0.288428689539814 0.293645043569065 -0.165134837514755 -0.167499601077426 -0.162458383253532 -0.162885986144691 -0.161996796347822 -0.161519429590644 -0.164967709853197 -0.166096142262207 -0.170440852067853 -0.161675387821693 -0.165675531919747 -0.169527618292031 -0.175349512201708 -0.168135072649624 -0.162674620890017 -0.177554664214468 -0.177299341709834 -0.169511642497469 -0.16526202585947 -0.165568116477191 -0.179758710356044 0.286602448624813 0.28640121695297 0.293158647889715 0.285569645396929 0.293022408991052 0.291625094061531 0.292614095714633 0.295547718470088 0.284023730510709 0.283958496590599 -0.165751025038488 -0.160542512996257 -0.167637160376321 -0.166260029380499 -0.176160119146922 -0.164721284698408 -0.168558491582761 -0.166834725486481 -0.165881435719668 -0.175863422579808 -0.166912121268457 -0.159940324014926 -0.171196660334206 -0.164668017896468 -0.161337555246065 -0.165211077140142 -0.171909388582794 -0.172744681601423 -0.166308401080128 -0.164939595219556 -0.172264086927204 -0.168976136861241 -0.16554823453784 -0.169126803050698 -0.17435732699995 -0.16369006171729 -0.168855326433256 -0.159227744017129 -0.169890660083114 -0.165983969728866 -0.173143644290553 -0.165011607892102 -0.172560556481996 -0.169670611546795 -0.166544396222297 -0.166848589084889 -0.173164519418971 -0.165331122925765 -0.169495266334873 -0.168586361956947 -0.172537696744628 -0.169824890656029 -0.169123553653998 -0.1638671368856 -0.165153196556471 -0.175407031680582 -0.165685969246864 -0.157312365527351 -0.175070662198104 0.0719029240084097
HGDP00785 0.0634081220820398 0.0548786632979365 0.062572983333692 0.0649962481168675 0.0595478951774127 0.0681182421506008 0.0514558230667691 0.0640681835819858 0.0551146099847708 0.0610814570098465 0.0659894964573633 0.0557377498309655 0.0557331421905389 0.064124302428737 0.0530592482974228 0.0591915185413739 0.0526340577616907 0.0599433356809895 0.0644965574411013 0.0641607011577388 0.0596284909298226 0.0581014913071125 0.0535976598948289 0.0574339831029983 0.0509801945590786 0.306935722538621 0.289842863946054 0.299752768489136 0.278733714616824 0.290041822689253 0.301059833212197 0.296329718439132 0.29440559935839 0.302973450082939 0.284349655060709 1.16278768518212 0.302321317322825 0.28782163513731 0.296970650321273 0.305066976488224 0.288037817523242 0.296595787765516 0.297623890315857 0.310445226669546 0.297143840794219 0.306028684825149 0.293141428409921 0.289341528910205 -0.173285820544444 -0.171998763159144 -0.178236199347373 -0.165155085716797 -0.170737610750438 -0.175727586685082 -0.173529635183857 -0.172630937961739 -0.167465739461094 -0.176636057553184 -0.17088355050112 -0.17122257091277 -0.172864081229228 -0.172450275853085 -0.174335420852828 -0.176813343809912 -0.178666353553985 -0.168921293135651 -0.172928496788584 -0.172865033513789 -0.182807796894657 0.289304208713497 0.29329752820172 0.297741463618514 0.292099841638563 0.298623342094097 0.302463371740235 0.293338530823972 0.302340618801057 0.289604323809461 0.29649372833735 -0.169355964403965 -0.174938530069817 -0.178137096189466 -0.177549453139751 -0.17231536550232 -0.173284160951492 -0.165568301281374 -0.176669569857887 -0.173949442226415 -0.178097519229715 -0.165448342710945 -0.169774974420513 -0.176863127388185 -0.172346109497205 -0.175893281895257 -0.168143549537873 -0.180897873179526 -0.180260386174353 -0.171910956607181 -0.178678646546138 -0.18301147270353 -0.168045065775797 -0.175144801955852 -0.174016102456903 -0.173832099099867 -0.169132773382271 -0.169453503928763 -0.167148012402804 -0.179159680168288 -0.172042000924079 -0.178961600862708 -0.177089819381731 -0.174665187411853 -0.166579824727007 -0.175317367760421 -0.173687499525291 -0.179864447743969 -0.169510711984003 -0.17495489044176 -0.169221443712475 -0.175469789477148 -0.173675581504683 -0.17211069445869 -0.172988352882031 -0.1732195847577 -0.173614250361848 -0.172729753115865 -0.171996255002536 -0.177365341368235 0.0730897475138635
HGDP00786 0.0554636920143231 0.0489561776149801 0.048735777568735 0.0502284395071836 0.0559314378816753 0.0529295066026787 0.0534700440222812 0.0487622347579774 0.0562908267984848 0.0588072509420647 0.0600133454628088 0.0477462231358474 0.0531650167896706 0.0581608111291321 0.0533473261215884 0.0583796553558877 0.0566992459488467 0.0525203585914919 0.0622410199199779 0.0594807412410003 0.0446630681010209 0.0480101227514034 0.0534737904770979 0.0494899896173136 0.0431954916278019 0.298396487484812 0.298265657228785 0.296799594226599 0.271767079408564 0.281898685208768 0.291345112122819 0.301677759642191 0.291269127735879 0.297068682134235 0.291126061048816 0.302321317322825 1.14609410808638 0.318691807169776 0.285276919232551 0.302001317337854 0.291628557827082 0.297151740924245 0.293027115420989 0.298762713622087 0.289963518706709 0.286154213827707 0.285839494201314 0.296137849450639 -0.168329728923028 -0.177399784146785 -0.171431353691375 -0.167331175231105 -0.169274263852623 -0.172176702516699 -0.167644890438985 -0.153268707337501 -0.170353414398991 -0.165206923956508 -0.170661376089145 -0.176597454727971 -0.174904795567396 -0.170479923766415 -0.17293733674105 -0.167084422909368 -0.172083039464011 -0.169238326295887 -0.164430572278905 -0.166694063788629 -0.169690945952635 0.282319546197434 0.30124873092348 0.2919078445084 0.290893543736217 0.294237428196828 0.307168736094811 0.29577351494462 0.292261780941314 0.299622681101565 0.287585317678298 -0.172482391031942 -0.162822257921141 -0.173587243141092 -0.173964451852365 -0.168425876580406 -0.182530663659369 -0.168617885140331 -0.173370894293749 -0.167929678418928 -0.179177160169782 -0.163525914897487 -0.165538673950299 -0.170487488620144 -0.170691913343656 -0.171271900244875 -0.170749735761289 -0.173565767669695 -0.176031365130952 -0.16505071290679 -0.168632159874796 -0.175312353931234 -0.169493452995815 -0.171329477702606 -0.166129304385953 -0.178831041834637 -0.170421099375134 -0.171147371200053 -0.160027830851825 -0.176980492556213 -0.170546869357439 -0.170316774740408 -0.172735612609639 -0.174513942323195 -0.163593455553139 -0.171287085531554 -0.170326799857489 -0.169118905230731 -0.165534402713719 -0.173576567651924 -0.172988195892885 -0.176634456361284 -0.17028547460637 -0.167273935292832 -0.167913980418319 -0.169149951063646 -0.171150464139756 -0.174214382082247 -0.168402902710955 -0.172573645291241 0.0665648585365692
HGDP00811 0.044747665291922 0.0490258131913625 0.0539524814884825 0.0605935909660309 0.0459166029407137 0.0558215255684379 0.0563969452703324 0.0528479448043641 0.0413685003106295 0.0535481738200624 0.0596620169927847 0.0504372667575989 0.0576672264952532 0.0517696689800459 0.0423838936510845 0.0507605009072524 0.052498969388487 0.0529199643045468 0.0636120683236118 0.0626384643095804 0.0477144752080048 0.0549824166546732 0.0438157443430769 0.0493866841207359 0.0589861236081056 0.300055505101346 0.294986866015692 0.299405693362735 0.295566452136169 0.297606090657596 0.304517401411323 0.302933608125418 0.299323370461303 0.299409895681169 0.29678861586982 0.28782163513731 0.318691807169776 1.1532764972978 0.28705042345656 0.313805611154449 0.299250818570715 0.311278641964198 0.304799290674544 0.308416018253653 0.316066307076597 0.29757028391108 0.293940295600927 0.29763932078359 -0.173927724760622 -0.174618635954801 -0.167471149913578 -0.176419585337554 -0.171910250838581 -0.177589315042392 -0.171956484839618 -0.173596337978916 -0.169467505557516 -0.169976099521573 -0.177351272281302 -0.169353053968904 -0.172634321575149 -0.172340752666555 -0.17885224579984 -0.174181534575089 -0.174721881671959 -0.17727221385691 -0.172213071668298 -0.172721006051222 -0.170467250831876 0.299841870273271 0.308759746937021 0.303399001720428 0.301262813432522 0.301303463659338 0.302517355934324 0.305204184034288 0.307526693660315 0.298436115241817 0.309856013241434 -0.179640023848457 -0.172602021057101 -0.172998079945141 -0.168187471768604 -0.174779928798303 -0.175713269546737 -0.174876453034986 -0.175979643023366 -0.174801824505261 -0.187481871545275 -0.177764197347554 -0.168168434094617 -0.17871567056156 -0.167605115822803 -0.176329595719369 -0.164649325600929 -0.176569409067633 -0.17701249386955 -0.166599981138917 -0.169651370830466 -0.173978555866197 -0.168988548328996 -0.178329306707804 -0.176899616389564 -0.181930676158461 -0.17693843552265 -0.169284177421496 -0.167663385934476 -0.169238127432387 -0.173339382898197 -0.175851516400415 -0.17991471932553 -0.183276618160809 -0.173129695424998 -0.172236394786807 -0.177096935609538 -0.173715449170121 -0.17400246203372 -0.175722919066741 -0.170332305132879 -0.174168990127563 -0.179967036870185 -0.168655074794762 -0.165073676294193 -0.171071976608233 -0.177603800210779 -0.173502796361508 -0.16597762922207 -0.177824049820743 0.0697029488441209
HGDP00812 0.0570408506528082 0.0606686705889885 0.0495195099250644 0.0585899785797824 0.0585519631044468 0.0638293792509005 0.0608353657030726 0.0553589263443196 0.047180585446225 0.0515638855842908 0.0654223242513261 0.0540301715230172 0.0563164660207501 0.0582256459745162 0.0616754945967978 0.0550540900983958 0.0637543491239914 0.0523238565211042 0.0567213530566275 0.0619442946723135 0.0618970532371179 0.0508620897737503 0.061043136622886 0.0559305909931022 0.0536540505886485 0.301749261059276 0.275416442743534 0.29784283104673 0.269789420703692 0.280366972400246 0.288034044851936 0.296585597592222 0.287544438223864 0.276450706362234 0.272811174126455 0.296970650321273 0.285276919232551 0.28705042345656 1.16342171523131 0.291054058930055 0.288021420729127 0.293314873403634 0.292529146050805 0.301679480845355 0.289504384321514 0.291876895271982 0.296458592849841 0.280636210027002 -0.166180045164927 -0.172328421954096 -0.163080545248822 -0.169262258700986 -0.171183552667954 -0.169366882912182 -0.169058388478026 -0.169089473247599 -0.169398881956919 -0.158672331472239 -0.167181045018791 -0.166401801298448 -0.166669244828475 -0.167934530255235 -0.166844955808038 -0.165457423456491 -0.170196677437563 -0.165446705467537 -0.169003825270964 -0.167769076270341 -0.165177648394771 0.277403812087892 0.290380187710047 0.293475139645723 0.283374255876703 0.296464458187451 0.284646702672008 0.290383572755067 0.295405029559267 0.278345223989213 0.276978634403366 -0.168312061707164 -0.1650805612977 -0.16531542702505 -0.16562780641626 -0.171182612732287 -0.17233190890604 -0.165763122198224 -0.169508809783733 -0.177511565984495 -0.169968653867042 -0.169000982150876 -0.159766094387881 -0.16658866729786 -0.166659918371386 -0.173377224175478 -0.162611063287579 -0.173891831968749 -0.174112556287033 -0.169135592919256 -0.165299353478821 -0.178883393492116 -0.172980287122614 -0.163299958605848 -0.174056285636006 -0.172000613307585 -0.172707899360134 -0.170525236298646 -0.169586309142129 -0.175402147969626 -0.167397706957178 -0.17258825743898 -0.169033449471833 -0.178139871088093 -0.167895043228349 -0.169829707193819 -0.172361283074285 -0.166276966236902 -0.166979465609055 -0.168117870753912 -0.168810913903853 -0.177225122856576 -0.171593141932884 -0.169741639775507 -0.163013683313097 -0.162001633632456 -0.169309764421906 -0.161207851960436 -0.163771800077478 -0.179495960941742 0.0689576005016249
HGDP00813 0.0526685488464683 0.0524139394772114 0.046679186313439 0.0592641058155402 0.0608841057022671 0.060266747512797 0.0513714996292737 0.0437663353895149 0.0595370828659377 0.057318221179527 0.0574724442523018 0.0564877211389536 0.0494666520185905 0.052612913982027 0.0538703645062071 0.0409469363738546 0.0458653842688069 0.0504601877861835 0.0614991471081618 0.0560411967236472 0.0637931033500415 0.0512090727804496 0.045923635141601 0.0448813514879237 0.0451853586025627 0.297458231075195 0.28771568843577 0.296090082006974 0.287890909819816 0.299917663141494 0.290938441456262 0.29847639497022 0.283246328158285 0.292974852030594 0.287857684119814 0.305066976488224 0.302001317337854 0.313805611154449 0.291054058930055 1.17776225172096 0.277524858736461 0.301308373428227 0.292526607320021 0.306878264624192 0.292654590532316 0.296073482877115 0.298858033911491 0.298165959549336 -0.17278873706439 -0.173728673661525 -0.166976419237182 -0.163393092064055 -0.170874308816947 -0.171166153751269 -0.170029335420485 -0.158267097198258 -0.172737159361107 -0.169043971702377 -0.170694255564188 -0.174874911915926 -0.174908263152195 -0.165759761698223 -0.172052003083133 -0.174790539909466 -0.177011159143422 -0.173966988666164 -0.165867185310009 -0.172942868584566 -0.170438285065989 0.296941609270568 0.303791596317243 0.301127634927867 0.301875226390238 0.29629528223993 0.30264098360504 0.311559586640244 0.307001193628929 0.294637236765846 0.291928757149217 -0.175044804994441 -0.167888237341808 -0.169647630385349 -0.170728738259221 -0.167569226766413 -0.172623766528264 -0.169250026399022 -0.172479188399433 -0.169151857247973 -0.173885358690963 -0.168328617084327 -0.166196196090713 -0.172028352186605 -0.171535646733358 -0.165417406353924 -0.166304546756927 -0.177607209721831 -0.176009376106947 -0.164967396304333 -0.167157956285294 -0.181127670929535 -0.16801879987905 -0.167351868017324 -0.175671028169705 -0.178493723987435 -0.173696755200067 -0.163394816599325 -0.169689288610532 -0.174588880310328 -0.168886338742604 -0.166987312050681 -0.173750703521626 -0.180250351958884 -0.172601608308952 -0.172482401858689 -0.172740616727721 -0.173535551159851 -0.17102620994632 -0.17764106291874 -0.168990897842532 -0.18143215157466 -0.178812206620033 -0.164212849401535 -0.167445266541199 -0.162005364459131 -0.17283740518767 -0.181629972919334 -0.166710445410136 -0.17631988143667 0.0706442693987452
HGDP00814 0.0622087678768344 0.0557131879902573 0.0558142479213354 0.0575270676094924 0.0577783185254992 0.0573686009928811 0.0477830158159611 0.0522843771514307 0.0478464896244895 0.056284911582754 0.0598663752800435 0.0430525735378246 0.064671818637999 0.0635694146270269 0.0557776650376272 0.057475586304932 0.0530848949036153 0.0592012384565348 0.0697940681680159 0.0625411866865007 0.0596804049376785 0.0576817607892015 0.0537968241419682 0.0621878751889973 0.056186110784821 0.291464574815083 0.293885954763518 0.300096935156116 0.290633774452552 0.290279997083029 0.29142711980761 0.285280292973112 0.293314861357997 0.296301654479611 0.292578139443054 0.288037817523242 0.291628557827082 0.299250818570715 0.288021420729127 0.277524858736461 1.15299035553531 0.286733785974012 0.288219578086366 0.298533745811982 0.29068664532716 0.288333101991085 0.301101056283329 0.289068182955278 -0.16905176911384 -0.170002200543588 -0.168934836132558 -0.172561014196882 -0.165880103453756 -0.173498813004007 -0.17009811194919 -0.169221522330613 -0.171430519867847 -0.165901589015149 -0.165137605260535 -0.174204016276782 -0.173139811401701 -0.171040363629399 -0.172798466384253 -0.168046152924894 -0.172112023038058 -0.169278994892597 -0.164211509072945 -0.165445838647679 -0.168590486138556 0.28977472143729 0.287990108890296 0.290396148571283 0.292366261893832 0.290958868684798 0.296747739151639 0.288690330513652 0.296567531096661 0.284469524348671 0.288567497912094 -0.174236959561742 -0.171296466654667 -0.185160269958607 -0.170796881005811 -0.175708162246279 -0.172626837687634 -0.162034642666812 -0.166161848379908 -0.166732995232231 -0.172122504950896 -0.170038941328864 -0.166358719060827 -0.173634561930108 -0.171960332419699 -0.173695891357697 -0.171897409924241 -0.181714334063923 -0.170470574400002 -0.166694599961963 -0.166515363666236 -0.170189043160031 -0.173546572188629 -0.174024837167363 -0.169718479838182 -0.171176862255924 -0.163453338934699 -0.17168925349091 -0.1653607997162 -0.173515462160568 -0.173777119472721 -0.169543032245699 -0.167143401276179 -0.173949718444552 -0.174611206650682 -0.167853247192693 -0.172387446590228 -0.17181954296679 -0.172315781279421 -0.174977177295266 -0.167950636209741 -0.17758921755557 -0.170465600807522 -0.168986003778022 -0.170640638239172 -0.160076031106205 -0.17133417486548 -0.16956663048189 -0.164398977395782 -0.172296554963798 0.0722025052529042
HGDP00815 0.0598907251898594 0.0563515423539913 0.0510886390844615 0.0513393159069973 0.0572463001403019 0.0618087524885537 0.0583910299455816 0.0562092435053399 0.0635605086023271 0.061971381946736 0.0731698129642215 0.0468569981398665 0.0691333591831735 0.0573277448973572 0.0596285724292562 0.0516899921557271 0.0515186936282413 0.0464763663546587 0.0697031691764265 0.0674507943622074 0.0646190894898072 0.0630434593163473 0.0572912278145065 0.0575728422406791 0.0528068358720267 0.301128113409548 0.300189353554391 0.294650096383957 0.290114851168207 0.2965995353635 0.287121602435207 0.292948063183142 0.295648118841542 0.294092886537995 0.285946203905873 0.296595787765516 0.297151740924245 0.311278641964198 0.293314873403634 0.301308373428227 0.286733785974012 1.15932557084581 0.29424963544226 0.296666655964854 0.300979240172188 0.295844441396122 0.284434082924607 0.289907908185018 -0.1764565366061 -0.174755230853334 -0.170244024835152 -0.170406134465357 -0.174359895436266 -0.175415302866943 -0.16968728986405 -0.173421489225933 -0.166868524068237 -0.161201515553736 -0.168487266864794 -0.17027049578243 -0.165887094541584 -0.170090859436997 -0.173733178188112 -0.16938863555437 -0.172802372857941 -0.168359108534564 -0.163050490803693 -0.168507589267316 -0.175691814179523 0.290537836375645 0.299758302137402 0.300240358220147 0.290955979683143 0.292159222375549 0.30382292685912 0.292060215709843 0.292030720762622 0.294368632927001 0.299820237700635 -0.173597695556624 -0.172653255612056 -0.178430930380423 -0.169279414385321 -0.175047497861237 -0.17842876556807 -0.172405710393172 -0.175665571025609 -0.170297790958824 -0.177928831144098 -0.169367601928415 -0.170181209559245 -0.175159285307973 -0.176212747153808 -0.17175671402495 -0.168813203046497 -0.177076779938397 -0.173886536488511 -0.167395524612357 -0.169292967256232 -0.168306570270177 -0.175998430922464 -0.178177154713937 -0.171104273164018 -0.175016646075205 -0.168801118529233 -0.173964106673369 -0.172730491604733 -0.177100339941681 -0.166980261813788 -0.177422677458535 -0.173367607234212 -0.178346874327639 -0.173519378877796 -0.16808888068468 -0.172069402397303 -0.182166511202138 -0.172850300421652 -0.184812141676197 -0.171382395145302 -0.177335720346761 -0.174316826576504 -0.162319567850626 -0.171380097238407 -0.169034229758655 -0.166558723204663 -0.172678466392006 -0.164426698216223 -0.180899699031599 0.0753954598470082
HGDP00817 0.0565973695743656 0.0521271022997038 0.0535828444892654 0.0590896100206589 0.0606270770009021 0.0550170983210472 0.0480974400480619 0.0673627218670649 0.0577393222605354 0.0560257251795359 0.0718950233158051 0.0550269654459463 0.0620445905338075 0.0573329047130056 0.0564420153809461 0.0600024103951366 0.0551344353656296 0.0517217546759619 0.0680256265456431 0.0708367331200459 0.0663053882426523 0.0507951535379253 0.0555168302359684 0.0550786898615139 0.0595435601643412 0.302262017526506 0.297886719313166 0.304298341177706 0.281940892751837 0.287679110777736 0.281877795811774 0.292015125360565 0.290755353069188 0.293469129739322 0.289331362476103 0.297623890315857 0.293027115420989 0.304799290674544 0.292529146050805 0.292526607320021 0.288219578086366 0.29424963544226 1.17764322967181 0.30341427465941 0.302034454959482 0.301409280206154 0.301678839539911 0.292929578502812 -0.170216823044187 -0.169162484870707 -0.169095133586924 -0.175849645427927 -0.170881626814028 -0.172462542245116 -0.174458313770127 -0.161469292572203 -0.166334742727625 -0.174671227496503 -0.170591838168267 -0.175185461572844 -0.170888070575552 -0.169674202245564 -0.172326929625204 -0.17133434494154 -0.171550777598028 -0.170308645568125 -0.169978206694346 -0.171398617053705 -0.171399561865842 0.295025671004488 0.292335216226103 0.297843856211031 0.28465131894959 0.300368683547105 0.296901505050187 0.290298608170339 0.294692524238203 0.285486004882328 0.297041614377186 -0.168863717898516 -0.174660218150262 -0.176380696223248 -0.16917403287252 -0.167700817134019 -0.172228948853556 -0.16516026706125 -0.174569059741916 -0.169147312778428 -0.178656182565554 -0.171763282476636 -0.163556374501106 -0.175332994786412 -0.164536007455877 -0.171875853844208 -0.160443018358828 -0.174508684505918 -0.180192419631162 -0.170019978599951 -0.169576153564569 -0.177224130813181 -0.175313792595758 -0.182176671329564 -0.176901383027425 -0.179259700229104 -0.175513397483543 -0.163374708405172 -0.173465583528758 -0.169848660053285 -0.167415044624696 -0.17578613734321 -0.170999690322536 -0.177307233741931 -0.170612839560656 -0.179336906451832 -0.180031615034092 -0.168165111440354 -0.173370920020624 -0.177074534421019 -0.168988674188964 -0.178450535366952 -0.170740658072094 -0.165558223861921 -0.172690987502906 -0.168374980322674 -0.174535222760977 -0.167005499812364 -0.168692140898833 -0.174376584621384 0.0754115182160858
HGDP00818 0.0474327512963686 0.0516927670823652 0.0475670682739646 0.0605299682582243 0.059271977760543 0.0591411441396485 0.0524461496762231 0.0520775056247455 0.0537008659757747 0.0601857229006168 0.0677062014246345 0.0473851602371888 0.0603182282452611 0.0579391793521105 0.0557029321284951 0.0537116903345053 0.0509091797481512 0.0507989719778935 0.0551544508789048 0.0681789153932442 0.0595000402632278 0.0498831335080906 0.0536937335611448 0.0503779124910663 0.0548445829530743 0.300354357528364 0.294149373499694 0.299352261028288 0.291269640102384 0.287034414794635 0.28762483780108 0.293900565610114 0.287246023332232 0.301347811785308 0.295986214508617 0.310445226669546 0.298762713622087 0.308416018253653 0.301679480845355 0.306878264624192 0.298533745811982 0.296666655964854 0.30341427465941 1.16302819121449 0.291197507747519 0.289810245240712 0.301334836429822 0.309129165022542 -0.167975404727831 -0.178285392963508 -0.170058291022744 -0.172725796202625 -0.172370422678169 -0.165583678459099 -0.167366042630552 -0.173715474319448 -0.169290825753888 -0.170058474588075 -0.170851912398563 -0.175022835557287 -0.176181358959792 -0.169887172103001 -0.175801569232772 -0.173742740083205 -0.180513064060575 -0.174176329983415 -0.17112462039483 -0.173913468442575 -0.177465557704367 0.296705671094535 0.307487471756286 0.301493255033371 0.290580580923879 0.295450353561195 0.29942955963683 0.304522648537147 0.303507775065769 0.288076819561896 0.296956993483185 -0.173364196008808 -0.172960740908846 -0.179911104561451 -0.176877059368092 -0.176341783735583 -0.183785004511947 -0.17262913148794 -0.174446159965841 -0.173722900841492 -0.180056521760066 -0.168752303324412 -0.164284658761274 -0.178069201887854 -0.172108215301689 -0.169257483564641 -0.16686535438587 -0.174841788024163 -0.174530513319918 -0.171619300555345 -0.176700347589846 -0.17612873950106 -0.172536390319123 -0.172452376918322 -0.171073161087852 -0.171657181949765 -0.172800933157438 -0.178178130272076 -0.172396043539976 -0.179644089966298 -0.173304629349811 -0.175299939872103 -0.172724288478506 -0.173976330768411 -0.173350732366286 -0.175813262453898 -0.167994808475718 -0.175276958173007 -0.169549737053729 -0.173430532796365 -0.165702124121584 -0.181639100959971 -0.177860243654334 -0.166839490379159 -0.169454563586799 -0.171387986453935 -0.175170281324951 -0.161519548907558 -0.171964315058486 -0.171455345969087 0.0688091398794989
